@relation coords

@attribute ﻿lon numeric
@attribute lat numeric

@data
-8.651227,41.203458
-8.651235,41.203304
-8.651271,41.20318
-8.65135,41.20305
-8.651467,41.20294
-8.651614,41.202838
-8.651786,41.202766
-8.651987,41.202715
-8.652206,41.202675
-8.652427,41.202644
-8.65267,41.202604
-8.652935,41.20256
-8.653199,41.202515
-8.653488,41.202459
-8.653773,41.202403
-8.654073,41.202345
-8.654362,41.202277
-8.654661,41.202213
-8.654952,41.202147
-8.655246,41.202074
-8.655548,41.202002
-8.655854,41.201917
-8.656156,41.201814
-8.656444,41.201706
-8.656734,41.201583
-8.657006,41.201451
-8.657274,41.201308
-8.65752,41.201163
-8.657741,41.201011
-8.657971,41.200857
-8.658178,41.200702
-8.658383,41.20055
-8.658596,41.200403
-8.65881,41.200259
-8.659016,41.200112
-8.659217,41.19997
-8.659422,41.199821
-8.65963,41.199679
-8.659839,41.19954
-8.660056,41.199394
-8.660257,41.199248
-8.660462,41.199101
-8.660672,41.198958
-8.660881,41.198807
-8.661084,41.198662
-8.661295,41.198508
-8.661501,41.19836
-8.661714,41.198207
-8.661917,41.198063
-8.662126,41.19791
-8.662339,41.197756
-8.662549,41.197607
-8.662744,41.197446
-8.66295,41.197299
-8.663159,41.197149
-8.663363,41.197004
-8.663568,41.196857
-8.663777,41.196719
-8.663969,41.196582
-8.66415,41.196441
-8.664332,41.196299
-8.664526,41.19614
-8.664707,41.195983
-8.66489,41.195821
-8.665054,41.195656
-8.665228,41.195476
-8.665391,41.195313
-8.665517,41.195131
-8.665644,41.194935
-8.665754,41.194752
-8.665854,41.194549
-8.665927,41.194343
-8.665995,41.194138
-8.666042,41.193939
-8.666084,41.193746
-8.666122,41.193544
-8.666165,41.193335
-8.666188,41.19314
-8.666223,41.192933
-8.666255,41.192746
-8.666297,41.192551
-8.666346,41.192355
-8.666416,41.192168
-8.666502,41.191986
-8.666599,41.191815
-8.666702,41.191658
-8.666808,41.191494
-8.666921,41.191312
-8.667036,41.191154
-8.667151,41.191005
-8.66725,41.190833
-8.667371,41.19068
-8.667496,41.19052
-8.667619,41.190385
-8.667737,41.19024
-8.667861,41.190114
-8.667995,41.189994
-8.668148,41.189896
-8.668323,41.189846
-8.668525,41.189821
-8.668724,41.189811
-8.668929,41.189811
-8.669106,41.18981
-8.669259,41.189795
-8.669393,41.189779
-8.669488,41.189769
-8.669569,41.189748
-8.669647,41.189717
-8.669712,41.189676
-8.669796,41.189632
-8.669898,41.189573
-8.669996,41.189518
-8.670092,41.189448
-8.670198,41.189354
-8.670292,41.189247
-8.670364,41.189125
-8.67042,41.188994
-8.670461,41.188862
-8.670483,41.18872
-8.670472,41.188576
-8.670437,41.188419
-8.670386,41.188256
-8.670341,41.188097
-8.670291,41.187939
-8.670221,41.187779
-8.670142,41.187628
-8.670036,41.187471
-8.669907,41.187336
-8.66975,41.187222
-8.669565,41.187131
-8.669343,41.187058
-8.669113,41.187016
-8.668872,41.187006
-8.668628,41.187015
-8.668394,41.18703
-8.668169,41.187046
-8.667937,41.187059
-8.66772,41.187057
-8.667506,41.187036
-8.667289,41.186998
-8.667087,41.186933
-8.666888,41.186859
-8.666704,41.186773
-8.666533,41.18667
-8.666372,41.186557
-8.666207,41.186429
-8.666043,41.186298
-8.665888,41.186172
-8.665734,41.186051
-8.665587,41.185946
-8.665447,41.185846
-8.665298,41.18573
-8.665141,41.185619
-8.664977,41.1855
-8.664796,41.185366
-8.664602,41.185249
-8.664432,41.185114
-8.664267,41.184982
-8.664103,41.184851
-8.66394,41.18472
-8.663775,41.18459
-8.663614,41.184456
-8.663449,41.184324
-8.663281,41.184185
-8.663115,41.184051
-8.662949,41.183912
-8.662775,41.183776
-8.662601,41.183635
-8.662426,41.183499
-8.662258,41.183366
-8.662087,41.183233
-8.661907,41.183124
-8.661749,41.182994
-8.66159,41.182861
-8.661436,41.182738
-8.66128,41.182607
-8.661121,41.182481
-8.660962,41.182355
-8.660803,41.182228
-8.660648,41.182093
-8.660491,41.181957
-8.660329,41.181824
-8.660154,41.181689
-8.659987,41.181551
-8.659827,41.181422
-8.659671,41.181296
-8.659519,41.181164
-8.659374,41.181041
-8.659225,41.180917
-8.659065,41.180779
-8.658918,41.180655
-8.658768,41.180531
-8.658611,41.180404
-8.658458,41.180292
-8.658312,41.180174
-8.658167,41.180056
-8.658033,41.179945
-8.657889,41.179831
-8.657754,41.179717
-8.657626,41.179613
-8.6575,41.179512
-8.657369,41.179415
-8.657241,41.179318
-8.657113,41.179219
-8.656976,41.179109
-8.656848,41.179
-8.656711,41.178895
-8.656575,41.178792
-8.656447,41.178681
-8.656311,41.178571
-8.656183,41.178463
-8.656048,41.178351
-8.655907,41.178234
-8.655767,41.178117
-8.655142,41.177587
-8.65499,41.177451
-8.654818,41.177309
-8.65466,41.177182
-8.654503,41.17705
-8.654353,41.176941
-8.654203,41.176814
-8.654039,41.176666
-8.653889,41.176554
-8.653763,41.176447
-8.653623,41.176334
-8.653481,41.176214
-8.653327,41.176088
-8.653177,41.175963
-8.653022,41.175837
-8.652877,41.175716
-8.652724,41.175593
-8.65255,41.175473
-8.65239,41.17535
-8.652238,41.175224
-8.652095,41.175106
-8.651936,41.17498
-8.651769,41.174846
-8.651599,41.174713
-8.651438,41.174581
-8.651303,41.174451
-8.651157,41.174324
-8.651018,41.174196
-8.650871,41.174082
-8.650722,41.173975
-8.650585,41.173868
-8.650452,41.173759
-8.650322,41.173654
-8.650186,41.173534
-8.650045,41.173426
-8.64991,41.173317
-8.649763,41.173204
-8.649626,41.173097
-8.649488,41.172984
-8.649345,41.17287
-8.649198,41.172754
-8.649049,41.172621
-8.648879,41.172483
-8.648705,41.172337
-8.648542,41.172199
-8.64838,41.172055
-8.64821,41.171919
-8.648046,41.171781
-8.647883,41.17164
-8.647717,41.171506
-8.647547,41.171368
-8.64737,41.171224
-8.647193,41.171081
-8.647027,41.170947
-8.64686,41.170811
-8.646725,41.170641
-8.646565,41.170506
-8.6464,41.170376
-8.646217,41.17029
-8.646061,41.170163
-8.645907,41.170038
-8.645775,41.169931
-8.645632,41.169815
-8.645478,41.16969
-8.645337,41.169576
-8.645214,41.169476
-8.645093,41.169377
-8.644987,41.169291
-8.644896,41.169216
-8.644786,41.169127
-8.644686,41.169045
-8.644575,41.168954
-8.644468,41.168865
-8.644353,41.168765
-8.644253,41.168675
-8.644142,41.168574
-8.644022,41.168507
-8.64391,41.168414
-8.643874,41.168292
-8.643819,41.168175
-8.643796,41.168067
-8.643791,41.167943
-8.643815,41.167831
-8.643848,41.167695
-8.64387,41.167596
-8.643895,41.167476
-8.643888,41.16736
-8.643854,41.167249
-8.643783,41.167145
-8.643695,41.167052
-8.643623,41.16696
-8.643561,41.166863
-8.643525,41.166756
-8.643526,41.166639
-8.643573,41.16651
-8.643655,41.166413
-8.643749,41.166345
-8.643886,41.166257
-8.644015,41.166181
-8.644121,41.166109
-8.644258,41.166031
-8.644391,41.16596
-8.64453,41.165887
-8.644679,41.165812
-8.644828,41.165737
-8.644994,41.16566
-8.645147,41.165588
-8.645318,41.165509
-8.645517,41.165424
-8.645697,41.165348
-8.645896,41.165265
-8.646086,41.165176
-8.646288,41.165084
-8.646492,41.164986
-8.646683,41.164897
-8.646902,41.164801
-8.647114,41.164707
-8.647335,41.164604
-8.647546,41.164494
-8.647785,41.164352
-8.647991,41.164222
-8.648188,41.164082
-8.648375,41.163925
-8.648549,41.163759
-8.648708,41.163581
-8.648845,41.163407
-8.648972,41.163228
-8.649076,41.163043
-8.64917,41.162857
-8.649245,41.162674
-8.649304,41.162458
-8.649353,41.162262
-8.649396,41.162053
-8.649406,41.161855
-8.649405,41.161663
-8.64938,41.161466
-8.649349,41.161273
-8.649302,41.161084
-8.649247,41.160919
-8.649179,41.160738
-8.649088,41.160569
-8.648985,41.160406
-8.648882,41.160241
-8.648774,41.160086
-8.648643,41.15992
-8.648529,41.159772
-8.648392,41.159628
-8.648254,41.159492
-8.648131,41.159347
-8.648003,41.159201
-8.647882,41.159052
-8.647756,41.158914
-8.647642,41.158772
-8.64751,41.158624
-8.647391,41.158471
-8.647278,41.158311
-8.647131,41.158156
-8.647005,41.157994
-8.646873,41.157844
-8.646746,41.15769
-8.646608,41.15753
-8.646483,41.157367
-8.646375,41.157202
-8.646268,41.157035
-8.646162,41.156878
-8.646058,41.156708
-8.645959,41.156521
-8.645871,41.156345
-8.645793,41.156179
-8.645719,41.155997
-8.64564,41.15582
-8.645557,41.155643
-8.645486,41.155469
-8.645422,41.155298
-8.645357,41.155126
-8.645291,41.154952
-8.645222,41.154777
-8.645147,41.154619
-8.645073,41.154453
-8.645008,41.154272
-8.644926,41.15411
-8.644819,41.153942
-8.644712,41.153732
-8.644609,41.153563
-8.644489,41.153404
-8.64436,41.153238
-8.644246,41.153078
-8.64412,41.152924
-8.643979,41.152769
-8.643829,41.152627
-8.643676,41.152476
-8.643505,41.152333
-8.643334,41.152198
-8.64316,41.152072
-8.642975,41.151953
-8.642795,41.151841
-8.64261,41.151725
-8.642433,41.151613
-8.64225,41.151494
-8.642079,41.151371
-8.641905,41.15124
-8.641752,41.1511
-8.641615,41.150961
-8.641489,41.150817
-8.641377,41.150664
-8.641279,41.150497
-8.641182,41.150325
-8.64109,41.150158
-8.641021,41.149981
-8.640975,41.149799
-8.640928,41.149623
-8.640883,41.149442
-8.640837,41.149259
-8.640799,41.149083
-8.640755,41.148905
-8.640692,41.148721
-8.640632,41.148534
-8.640585,41.148335
-8.640537,41.148129
-8.64049,41.147918
-8.640444,41.147685
-8.640385,41.14745
-8.640322,41.147226
-8.640238,41.146978
-8.640172,41.146739
-8.640114,41.146514
-8.640061,41.14627
-8.639996,41.146038
-8.63994,41.1458
-8.639885,41.145564
-8.639819,41.14533
-8.639751,41.145086
-8.639687,41.144832
-8.639624,41.144577
-8.639569,41.144311
-8.639498,41.144042
-8.639443,41.143777
-8.639378,41.143501
-8.639294,41.143227
-8.639224,41.142952
-8.639152,41.142675
-8.63907,41.142386
-8.638973,41.142105
-8.638875,41.141833
-8.638767,41.141564
-8.63864,41.141292
-8.638475,41.141027
-8.638328,41.140771
-8.638173,41.140508
-8.63801,41.140264
-8.637824,41.140012
-8.637635,41.139777
-8.637423,41.139536
-8.637225,41.139289
-8.637022,41.13903
-8.636833,41.138776
-8.636645,41.138504
-8.636462,41.138239
-8.636281,41.137976
-8.636105,41.137719
-8.635925,41.137453
-8.635824,41.137183
-8.635683,41.136908
-8.635594,41.136626
-8.635509,41.136342
-8.635479,41.136065
-8.635445,41.135772
-8.635455,41.135497
-8.635461,41.135196
-8.635473,41.134902
-8.635489,41.134602
-8.635508,41.134309
-8.635523,41.134017
-8.635544,41.133722
-8.63556,41.133432
-8.635576,41.133139
-8.635591,41.132855
-8.635605,41.132572
-8.635614,41.132303
-8.63562,41.132022
-8.635634,41.131743
-8.635646,41.131457
-8.635668,41.13117
-8.635679,41.130889
-8.635671,41.130605
-8.635683,41.130295
-8.635697,41.130003
-8.63572,41.129704
-8.635726,41.129409
-8.635741,41.129112
-8.635758,41.128805
-8.635776,41.128499
-8.635788,41.128195
-8.635811,41.127891
-8.635825,41.127586
-8.635834,41.127279
-8.635848,41.126972
-8.635865,41.126659
-8.635873,41.126354
-8.635888,41.126046
-8.635902,41.125742
-8.635909,41.125447
-8.635915,41.125145
-8.63593,41.124848
-8.635939,41.124565
-8.635947,41.124275
-8.635964,41.123976
-8.635984,41.12368
-8.636006,41.123386
-8.63603,41.123093
-8.636054,41.12281
-8.636076,41.122522
-8.636076,41.122249
-8.63607,41.121967
-8.636023,41.121687
-8.635955,41.121407
-8.635876,41.121132
-8.635778,41.120867
-8.635674,41.120605
-8.635561,41.120354
-8.635314,41.120129
-8.635111,41.11989
-8.634901,41.119658
-8.634679,41.119447
-8.634439,41.119241
-8.634187,41.119055
-8.633931,41.118881
-8.633678,41.118703
-8.633427,41.118526
-8.633176,41.118347
-8.632917,41.118166
-8.632658,41.11799
-8.632411,41.117813
-8.632154,41.117638
-8.631896,41.117469
-8.631657,41.1173
-8.631392,41.117159
-8.631142,41.117013
-8.630897,41.116861
-8.630642,41.116717
-8.630388,41.116588
-8.630117,41.116451
-8.629844,41.116321
-8.629568,41.116194
-8.629285,41.116074
-8.628995,41.115957
-8.628708,41.115846
-8.628415,41.115742
-8.628125,41.115644
-8.627833,41.115543
-8.627541,41.115448
-8.627222,41.115354
-8.626924,41.115269
-8.626621,41.115183
-8.626326,41.115107
-8.626011,41.115055
-8.625691,41.114981
-8.625381,41.114905
-8.625055,41.114827
-8.624725,41.114752
-8.624387,41.114665
-8.624023,41.114595
-8.623663,41.114516
-8.623298,41.114435
-8.622928,41.114342
-8.622549,41.114268
-8.622165,41.114181
-8.621784,41.1141
-8.621424,41.11402
-8.621069,41.113936
-8.620713,41.113858
-8.620375,41.113776
-8.620036,41.113701
-8.619699,41.11363
-8.619376,41.113552
-8.619045,41.113478
-8.618728,41.113403
-8.61842,41.113326
-8.618113,41.113248
-8.617806,41.113179
-8.617499,41.113109
-8.617194,41.113042
-8.616893,41.112967
-8.616604,41.112894
-8.61631,41.112828
-8.61602,41.112761
-8.615727,41.112694
-8.615431,41.112628
-8.615144,41.112557
-8.614841,41.112492
-8.614537,41.112426
-8.614235,41.112362
-8.61393,41.112294
-8.613631,41.112224
-8.613333,41.112154
-8.613025,41.11208
-8.612724,41.112007
-8.612422,41.111938
-8.612127,41.111873
-8.611834,41.111809
-8.611541,41.111743
-8.611258,41.111675
-8.610974,41.111612
-8.610706,41.11156
-8.610429,41.111498
-8.610155,41.111426
-8.60989,41.111346
-8.609632,41.111262
-8.609364,41.111176
-8.609102,41.111076
-8.608844,41.110966
-8.608587,41.110846
-8.608337,41.110742
-8.608066,41.110641
-8.607824,41.110523
-8.607608,41.110393
-8.607399,41.11026
-8.60719,41.110116
-8.606985,41.109986
-8.60678,41.10984
-8.606583,41.109692
-8.606389,41.109536
-8.606199,41.109377
-8.606019,41.10921
-8.605834,41.109027
-8.605658,41.108848
-8.605498,41.108658
-8.605324,41.108464
-8.605171,41.108262
-8.605015,41.108073
-8.604876,41.107878
-8.604738,41.107678
-8.604629,41.107485
-8.604524,41.107297
-8.604412,41.107107
-8.604285,41.106927
-8.604151,41.106755
-8.604049,41.106578
-8.60395,41.106397
-8.603838,41.106224
-8.60374,41.106054
-8.603645,41.105887
-8.603559,41.105714
-8.603479,41.105556
-8.603363,41.105398
-8.603265,41.105241
-8.603164,41.105098
-8.603059,41.104942
-8.602961,41.104798
-8.602874,41.104639
-8.602738,41.104488
-8.602612,41.104339
-8.602477,41.104194
-8.602345,41.104045
-8.602215,41.1039
-8.602076,41.103764
-8.601939,41.103624
-8.601811,41.10349
-8.60167,41.103373
-8.601542,41.103263
-8.601397,41.103151
-8.601252,41.103042
-8.601113,41.102933
-8.600965,41.102827
-8.600822,41.102723
-8.60067,41.102616
-8.600518,41.102507
-8.600361,41.102401
-8.600197,41.102307
-8.600006,41.102179
-8.599809,41.10204
-8.599611,41.101896
-8.599392,41.101756
-8.59916,41.101617
-8.598936,41.101469
-8.598694,41.101307
-8.598453,41.101144
-8.598205,41.100976
-8.597957,41.100807
-8.597714,41.100652
-8.597479,41.100493
-8.597257,41.100344
-8.59703,41.100198
-8.596803,41.100043
-8.596587,41.099902
-8.596359,41.099749
-8.596137,41.099599
-8.595917,41.099455
-8.595693,41.099306
-8.595461,41.099146
-8.59524,41.098999
-8.595006,41.098846
-8.594786,41.098707
-8.594575,41.098568
-8.59438,41.098425
-8.594173,41.098278
-8.593967,41.098142
-8.593752,41.097996
-8.593538,41.097848
-8.593334,41.097703
-8.593151,41.097555
-8.59296,41.097421
-8.592764,41.09727
-8.592551,41.097109
-8.592366,41.096958
-8.592172,41.096804
-8.591982,41.096635
-8.591789,41.09647
-8.591581,41.096308
-8.5914,41.09614
-8.591225,41.095974
-8.591044,41.095816
-8.590868,41.095649
-8.590698,41.095471
-8.590527,41.095292
-8.59035,41.095109
-8.590162,41.094915
-8.589976,41.094717
-8.589791,41.094517
-8.589607,41.094305
-8.589422,41.094094
-8.589237,41.093886
-8.589066,41.093672
-8.588897,41.09346
-8.588734,41.093245
-8.588553,41.093017
-8.588368,41.092788
-8.588214,41.09255
-8.588063,41.092313
-8.587915,41.092078
-8.587773,41.091845
-8.587637,41.091616
-8.587463,41.091389
-8.587322,41.091157
-8.587179,41.090929
-8.587044,41.090695
-8.586898,41.090462
-8.586784,41.09022
-8.586706,41.089965
-8.586588,41.089717
-8.586477,41.089479
-8.586359,41.089219
-8.586252,41.08896
-8.586126,41.088714
-8.585999,41.088468
-8.58588,41.088228
-8.585762,41.087988
-8.585658,41.087754
-8.585552,41.08752
-8.585437,41.087288
-8.585323,41.087052
-8.58521,41.086812
-8.585111,41.086558
-8.58499,41.08632
-8.584892,41.086073
-8.584772,41.085843
-8.58466,41.085621
-8.58455,41.0854
-8.584427,41.085173
-8.584313,41.084949
-8.584201,41.084732
-8.58408,41.084523
-8.58397,41.084309
-8.58387,41.084097
-8.58376,41.083892
-8.583663,41.083691
-8.58353,41.083495
-8.583424,41.083292
-8.583331,41.083078
-8.583237,41.082867
-8.583138,41.082645
-8.583036,41.082434
-8.582936,41.082223
-8.582883,41.08202
-8.582774,41.081819
-8.582674,41.08161
-8.582627,41.08138
-8.582525,41.081172
-8.582428,41.080965
-8.582331,41.080765
-8.582227,41.080576
-8.582133,41.08038
-8.582047,41.080204
-8.581959,41.080027
-8.581873,41.07985
-8.581785,41.079688
-8.581707,41.079516
-8.581617,41.079361
-8.581529,41.079199
-8.581415,41.079052
-8.581298,41.078903
-8.581158,41.078765
-8.581018,41.078633
-8.580877,41.078501
-8.580701,41.078377
-8.580544,41.07824
-8.580333,41.078153
-8.580136,41.078061
-8.57993,41.077977
-8.57972,41.077869
-8.579532,41.077769
-8.579355,41.077659
-8.579209,41.077528
-8.57907,41.077382
-8.578961,41.077226
-8.578875,41.077064
-8.578809,41.07689
-8.578787,41.07671
-8.578782,41.076532
-8.57881,41.076366
-8.578883,41.076207
-8.578967,41.076041
-8.579072,41.075887
-8.579191,41.075726
-8.579326,41.075555
-8.579452,41.075387
-8.579586,41.075205
-8.579731,41.075018
-8.579882,41.074821
-8.580027,41.074622
-8.580156,41.074426
-8.580304,41.074232
-8.580432,41.07404
-8.580558,41.073838
-8.580673,41.073637
-8.580791,41.073422
-8.580896,41.073203
-8.580983,41.072993
-8.581091,41.072758
-8.581188,41.072541
-8.581278,41.072315
-8.581373,41.072088
-8.581467,41.071851
-8.581563,41.071613
-8.581664,41.071363
-8.581751,41.071109
-8.581822,41.070854
-8.581871,41.070606
-8.581935,41.070334
-8.581976,41.070053
-8.582006,41.069783
-8.582036,41.069499
-8.582057,41.069211
-8.582053,41.06892
-8.582039,41.068624
-8.582011,41.068339
-8.58197,41.068064
-8.581921,41.067786
-8.581842,41.067518
-8.581765,41.067232
-8.581673,41.066936
-8.581582,41.066633
-8.581463,41.066326
-8.581325,41.066026
-8.581179,41.065722
-8.581035,41.065409
-8.580903,41.065092
-8.580767,41.064775
-8.580624,41.064452
-8.580478,41.064131
-8.580329,41.063811
-8.580193,41.06349
-8.580064,41.063172
-8.579906,41.062866
-8.579752,41.062561
-8.579606,41.062264
-8.579461,41.06196
-8.579355,41.061679
-8.579216,41.061376
-8.57911,41.061058
-8.57897,41.060759
-8.57888,41.060448
-8.578787,41.060131
-8.578685,41.059825
-8.578599,41.059513
-8.578517,41.059199
-8.578459,41.058892
-8.57838,41.058583
-8.578304,41.058277
-8.578233,41.057969
-8.578149,41.057661
-8.57805,41.057359
-8.57793,41.057061
-8.577803,41.056766
-8.577651,41.056482
-8.577497,41.056187
-8.577332,41.055899
-8.577151,41.05563
-8.576944,41.055357
-8.576732,41.055084
-8.576507,41.054819
-8.576268,41.054558
-8.576006,41.054313
-8.575749,41.054072
-8.575463,41.053837
-8.575171,41.053617
-8.57488,41.053393
-8.574593,41.053174
-8.574274,41.052952
-8.573993,41.05272
-8.57373,41.052478
-8.573457,41.052228
-8.573209,41.051972
-8.572975,41.051724
-8.572755,41.05147
-8.572549,41.051207
-8.572345,41.05094
-8.57218,41.050662
-8.571999,41.050393
-8.571878,41.050107
-8.571751,41.049835
-8.571653,41.049573
-8.571567,41.049298
-8.571492,41.049024
-8.571441,41.048743
-8.571395,41.048455
-8.571366,41.048156
-8.571329,41.04786
-8.571303,41.047548
-8.571285,41.047249
-8.571258,41.046948
-8.571238,41.046653
-8.57122,41.046349
-8.571199,41.046047
-8.571176,41.045752
-8.571137,41.045457
-8.571072,41.045165
-8.570975,41.044867
-8.5709,41.044579
-8.570807,41.044304
-8.570718,41.044022
-8.570621,41.043746
-8.570527,41.043475
-8.570436,41.043209
-8.570352,41.042931
-8.570278,41.042654
-8.570202,41.042383
-8.57013,41.042113
-8.570059,41.041842
-8.57,41.041585
-8.56997,41.041312
-8.569959,41.041018
-8.569962,41.040738
-8.569988,41.040465
-8.570017,41.040182
-8.570064,41.039902
-8.570119,41.039622
-8.570189,41.039342
-8.570259,41.039065
-8.570349,41.038787
-8.570457,41.038508
-8.570573,41.038232
-8.570708,41.037964
-8.570854,41.037697
-8.570988,41.037446
-8.571133,41.037193
-8.571269,41.036935
-8.571417,41.036672
-8.571553,41.036415
-8.571676,41.036159
-8.571806,41.035867
-8.571895,41.035603
-8.571981,41.035332
-8.572056,41.035055
-8.572122,41.034782
-8.572188,41.034504
-8.572232,41.034227
-8.572265,41.033935
-8.572282,41.033652
-8.572273,41.033375
-8.572264,41.033082
-8.572241,41.032804
-8.572214,41.032523
-8.572182,41.032248
-8.572145,41.031976
-8.57211,41.031709
-8.572087,41.031441
-8.572072,41.031186
-8.572062,41.030914
-8.572081,41.030659
-8.572097,41.030392
-8.57213,41.030133
-8.572178,41.029858
-8.572222,41.0296
-8.572284,41.029339
-8.572353,41.029079
-8.572441,41.028819
-8.572539,41.028556
-8.57264,41.028296
-8.572759,41.028035
-8.572921,41.027764
-8.573077,41.027505
-8.573244,41.027244
-8.573415,41.027001
-8.57361,41.026763
-8.573805,41.026525
-8.573998,41.026289
-8.574206,41.026049
-8.574408,41.025811
-8.574623,41.025569
-8.574836,41.02532
-8.575042,41.025088
-8.575267,41.024837
-8.575494,41.024588
-8.575726,41.02436
-8.575981,41.024129
-8.576243,41.023915
-8.576515,41.02371
-8.576797,41.023508
-8.577079,41.023313
-8.577364,41.023127
-8.577646,41.022937
-8.577929,41.022753
-8.578193,41.022559
-8.578461,41.022362
-8.578719,41.022166
-8.578966,41.021958
-8.579212,41.021747
-8.579441,41.021528
-8.57965,41.021304
-8.579844,41.021081
-8.58003,41.020856
-8.580209,41.020624
-8.580374,41.020396
-8.580535,41.020164
-8.580681,41.01993
-8.580807,41.019707
-8.580912,41.019499
-8.581022,41.019294
-8.581122,41.0191
-8.581194,41.018935
-8.581269,41.018772
-8.581326,41.018639
-8.581392,41.018501
-8.581452,41.018374
-8.581516,41.01824
-8.581566,41.018115
-8.581618,41.01799
-8.581675,41.017867
-8.581732,41.017747
-8.581781,41.017641
-8.581831,41.017539
-8.581881,41.017413
-8.581914,41.017303
-8.581958,41.017189
-8.581998,41.017054
-8.582039,41.016922
-8.582087,41.016765
-8.582132,41.016611
-8.582179,41.016435
-8.582227,41.016248
-8.58227,41.016053
-8.582313,41.015855
-8.582352,41.015651
-8.5824,41.015439
-8.582445,41.015219
-8.582485,41.014996
-8.582527,41.014778
-8.582569,41.014556
-8.582614,41.014333
-8.582665,41.014108
-8.582733,41.013876
-8.582786,41.013641
-8.582836,41.013399
-8.582889,41.013148
-8.582932,41.012884
-8.582957,41.012614
-8.582971,41.01235
-8.582972,41.012084
-8.582969,41.011824
-8.582961,41.011562
-8.582964,41.01128
-8.582921,41.011014
-8.582893,41.010745
-8.582817,41.010485
-8.582768,41.010207
-8.582707,41.009912
-8.582659,41.009629
-8.582631,41.009363
-8.582587,41.009086
-8.582562,41.008808
-8.582513,41.008516
-8.582489,41.008235
-8.582459,41.007959
-8.58243,41.007677
-8.58242,41.00739
-8.582407,41.007096
-8.582381,41.006803
-8.582397,41.006494
-8.582381,41.006184
-8.582388,41.005885
-8.582406,41.005581
-8.582425,41.005262
-8.582462,41.004943
-8.582493,41.004642
-8.582532,41.004341
-8.582583,41.004033
-8.58262,41.003722
-8.582685,41.003416
-8.58276,41.003108
-8.582836,41.002801
-8.582906,41.002506
-8.582974,41.002207
-8.58304,41.001907
-8.58311,41.00161
-8.583174,41.001312
-8.583237,41.001017
-8.583309,41.000709
-8.583378,41.000402
-8.583432,41.000093
-8.583488,40.999782
-8.583546,40.999468
-8.583584,40.99916
-8.583617,40.998846
-8.583649,40.998531
-8.583682,40.998225
-8.583715,40.997926
-8.583766,40.997623
-8.583825,40.997331
-8.583894,40.997043
-8.58398,40.996742
-8.584081,40.996454
-8.584183,40.996163
-8.58431,40.995875
-8.584443,40.995584
-8.584596,40.995315
-8.584753,40.995024
-8.584913,40.994739
-8.585062,40.994452
-8.585207,40.99416
-8.585335,40.993866
-8.585454,40.993571
-8.585538,40.993266
-8.585618,40.992956
-8.585675,40.992643
-8.585728,40.992313
-8.585759,40.991999
-8.585776,40.991681
-8.585776,40.991375
-8.585753,40.991068
-8.585719,40.990771
-8.585683,40.990465
-8.585611,40.990153
-8.58553,40.989839
-8.585445,40.989526
-8.585356,40.989215
-8.585196,40.988896
-8.58505,40.988588
-8.584887,40.988251
-8.58471,40.987946
-8.584521,40.987667
-8.584316,40.987393
-8.584105,40.987122
-8.583882,40.986857
-8.583654,40.986605
-8.583402,40.986357
-8.583141,40.98612
-8.582866,40.985888
-8.582579,40.985666
-8.582289,40.985454
-8.581988,40.985253
-8.581686,40.985057
-8.581386,40.984862
-8.581077,40.984674
-8.580771,40.984487
-8.580486,40.984298
-8.580197,40.984101
-8.579929,40.983899
-8.579658,40.98369
-8.579408,40.983475
-8.579155,40.983254
-8.578909,40.98303
-8.57868,40.982797
-8.578462,40.982551
-8.578251,40.98229
-8.578055,40.982041
-8.577856,40.981778
-8.577663,40.98151
-8.577495,40.981236
-8.577331,40.980962
-8.577176,40.980682
-8.577036,40.980387
-8.576905,40.980112
-8.576801,40.97983
-8.576707,40.979537
-8.576625,40.979246
-8.576557,40.978959
-8.576503,40.978662
-8.57645,40.978358
-8.576398,40.978071
-8.576341,40.977795
-8.57628,40.977516
-8.576205,40.977231
-8.576121,40.976952
-8.576021,40.976674
-8.575907,40.976399
-8.575778,40.976108
-8.575625,40.975829
-8.575458,40.975549
-8.57527,40.975271
-8.575079,40.975003
-8.574864,40.974738
-8.574625,40.97447
-8.574399,40.974208
-8.574172,40.973967
-8.57394,40.973736
-8.57371,40.973492
-8.573494,40.973247
-8.573274,40.972992
-8.573059,40.972737
-8.572882,40.972482
-8.572722,40.972216
-8.572542,40.971948
-8.572381,40.97168
-8.572266,40.971393
-8.572112,40.971129
-8.571961,40.97086
-8.571802,40.970598
-8.571652,40.970323
-8.571475,40.970058
-8.571296,40.969794
-8.5711,40.969546
-8.570885,40.96929
-8.570666,40.969039
-8.570431,40.968794
-8.570191,40.968556
-8.569961,40.968318
-8.569737,40.968082
-8.569512,40.967843
-8.569311,40.967597
-8.569105,40.967343
-8.568897,40.967085
-8.568716,40.966807
-8.56855,40.966525
-8.568372,40.966241
-8.568244,40.965964
-8.568106,40.965663
-8.567989,40.965362
-8.567877,40.965051
-8.567789,40.96474
-8.567716,40.964428
-8.567671,40.964109
-8.567627,40.963788
-8.567589,40.963467
-8.567575,40.963147
-8.567592,40.962828
-8.567619,40.962503
-8.567668,40.962189
-8.567732,40.961879
-8.567814,40.961552
-8.567895,40.961248
-8.568005,40.960943
-8.56813,40.960647
-8.568272,40.960349
-8.56843,40.960053
